trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.5, 'e': 0.3226017132205709}",35,6,-64.64778593199476,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 1}",1
738,False,"{'a': 0.5, 'e': 0.32210688118759545}",25,8,-49.221753758673565,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
739,False,"{'a': 0.5, 'e': 0.3216128081671447}",25,7,-2.4510531746273294,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.3211194929949853}",20,0,-74.58480590135797,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
741,False,"{'a': 0.5, 'e': 0.3206269345086696}",20,0,-42.742206999859164,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
742,False,"{'a': 0.5, 'e': 0.3201351315475329}",30,19,-2.7445798723985537,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.31964408295269103}",20,0,-85.04144072735386,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
744,False,"{'a': 0.5, 'e': 0.31915378756703716}",20,4,24.40742759403669,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.31866424423523954}",25,19,11.242653321799326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.3181754518037383}",35,5,-59.81343515717111,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.31768740912074334}",25,0,-118.06129623814948,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
748,False,"{'a': 0.5, 'e': 0.3172001150362309}",20,3,-42.54523427928689,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
749,False,"{'a': 0.5, 'e': 0.31671356840194154}",20,8,-12.860461195482246,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.3162277680713769}",25,0,-36.797162748303606,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
751,False,"{'a': 0.5, 'e': 0.31574271289979733}",25,0,-51.993048119394786,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
752,False,"{'a': 0.5, 'e': 0.315258401744219}",30,0,-7.035885135827454,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
753,False,"{'a': 0.5, 'e': 0.31477483346341123}",25,18,6.185187230078473,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.314292006917894}",20,0,-1.6712764003809444,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
755,False,"{'a': 0.5, 'e': 0.313809920969935}",25,6,-42.36003271242929,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
756,False,"{'a': 0.5, 'e': 0.31332857448354706}",20,0,7.4135006551622045,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.3128479663244856}",20,0,-12.067203867308649,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
758,False,"{'a': 0.5, 'e': 0.3123680953602456}",20,0,-71.21121379044149,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
759,False,"{'a': 0.5, 'e': 0.3118889604600596}",20,2,-25.81298012113401,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.31141056049489396}",20,3,-32.12510171153346,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
761,False,"{'a': 0.5, 'e': 0.3109328943374475}",20,5,13.53502762695953,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.31045596086214766}",20,0,-16.633528824770238,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
763,False,"{'a': 0.5, 'e': 0.3099797589451486}",25,0,-43.12082668507204,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
764,False,"{'a': 0.5, 'e': 0.30950428746432856}",20,6,-43.20759772917905,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
765,False,"{'a': 0.5, 'e': 0.30902954529928645}",30,8,1.2707550735884634,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.3085555313313402}",30,0,-51.92055550087587,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
767,False,"{'a': 0.5, 'e': 0.3080822444435234}",20,12,-25.425398324648192,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.3076096835205831}",20,12,15.366096910550759,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.30713784744897676}",25,0,-195.24212104281182,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",1
770,False,"{'a': 0.5, 'e': 0.3066667351168702}",20,2,-78.55003354824623,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 1}",1
771,False,"{'a': 0.5, 'e': 0.3061963454141346}",30,18,4.976645528898102,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.3057266772323436}",20,14,11.070904993407693,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.3052577294647715}",20,0,25.030590389463086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.5, 'e': 0.3047895010063898}",30,13,-24.380867067752575,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
775,False,"{'a': 0.5, 'e': 0.3043219907538653}",25,1,-112.79586380447255,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 2}",1
776,False,"{'a': 0.5, 'e': 0.30385519760555696}",20,0,-34.76101788752082,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
777,False,"{'a': 0.5, 'e': 0.30338912046151356}",25,2,22.861552961375352,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.30292375822347123}",25,0,-34.971609674556895,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
779,False,"{'a': 0.5, 'e': 0.30245910979485047}",20,13,-31.46792227264286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
780,False,"{'a': 0.5, 'e': 0.30199517408075394}",30,0,-27.220297874965915,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
781,False,"{'a': 0.5, 'e': 0.3015319499879637}",20,0,20.837314748895192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.5, 'e': 0.3010694364249386}",30,18,-47.21323382107752,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
783,False,"{'a': 0.5, 'e': 0.30060763230181214}",20,15,10.280911316294286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.300146536530389}",20,2,-3.41689436069997,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.2996861480241434}",35,3,-60.2095831052555,"{0: 26, 1: 0, 2: 5, 3: 0, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.299226465698216}",25,11,7.844602454085547,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.2987674884694116}",20,0,20.70516868367429,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
788,False,"{'a': 0.5, 'e': 0.2983092152561964}",20,0,-22.44322685226169,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
789,False,"{'a': 0.5, 'e': 0.2978516449786956}",25,0,-30.224700907974288,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
790,False,"{'a': 0.5, 'e': 0.2973947765586909}",25,0,-6.417830519775746,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
791,False,"{'a': 0.5, 'e': 0.2969386089196175}",20,9,-31.330026585133293,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.2964831409865624}",20,0,-49.25001354449295,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
793,False,"{'a': 0.5, 'e': 0.296028371686261}",20,12,-23.72513981494614,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.29557429994709516}",20,12,13.947247249511415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.2951209246990904}",30,12,-52.140663556011354,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
796,False,"{'a': 0.5, 'e': 0.2946682448739134}",25,0,6.937233554169893,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 0.2942162594048698}",20,16,5.883065031315551,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.293764967226901}",25,0,-137.83803043437084,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
799,False,"{'a': 0.5, 'e': 0.29331436727658244}",25,7,-29.361998047466436,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
800,False,"{'a': 0.5, 'e': 0.2928644584921205}",20,12,8.908856724033468,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.2924152398133503}",25,0,-46.09692478615619,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
802,False,"{'a': 0.5, 'e': 0.29196671018173326}",20,2,-28.39319554272955,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
803,False,"{'a': 0.5, 'e': 0.29151886854035414}",30,15,-81.74949066719562,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 1}",1
804,False,"{'a': 0.5, 'e': 0.2910717138339193}",25,0,-83.928330800378,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
805,False,"{'a': 0.5, 'e': 0.2906252450087533}",20,15,1.998677192163032,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.2901794610127974}",25,15,-19.930598605942272,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.28973436079560627}",25,9,-41.421303952912695,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
808,False,"{'a': 0.5, 'e': 0.28928994330834595}",20,8,21.266087897548942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.2888462075037913}",30,18,2.117349274952662,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.28840315233632335}",20,0,-11.729126394144712,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
811,False,"{'a': 0.5, 'e': 0.2879607767619273}",25,18,14.288787397794867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.2875190797381892}",20,0,-82.10528638425882,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
813,False,"{'a': 0.5, 'e': 0.2870780602242946}",35,16,-50.555745739294565,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
814,False,"{'a': 0.5, 'e': 0.2866377171810252}",35,11,-170.39295906236163,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 3}",1
815,False,"{'a': 0.5, 'e': 0.2861980495707569}",25,15,6.03864218584418,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.2857590563574571}",25,12,-56.89537856442818,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
817,False,"{'a': 0.5, 'e': 0.28532073650668227}",25,16,2.7721537608634144,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.2848830889855759}",35,0,-174.45357379970577,"{0: 25, 1: 0, 2: 5, 3: 2, 4: 3}",0
819,False,"{'a': 0.5, 'e': 0.2844461127628653}",20,0,-85.0581262031046,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
820,False,"{'a': 0.5, 'e': 0.28400980680886007}",20,0,-14.348602314694157,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
821,False,"{'a': 0.5, 'e': 0.2835741700954489}",30,14,-25.585474108104883,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
822,False,"{'a': 0.5, 'e': 0.2831392015960977}",20,0,-22.08662677768224,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
823,False,"{'a': 0.5, 'e': 0.2827049002858468}",25,8,9.478249485224392,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.28227126514130885}",35,7,-118.1873199775993,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 2}",1
825,False,"{'a': 0.5, 'e': 0.2818382951406662}",20,0,-71.9216180977692,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
826,False,"{'a': 0.5, 'e': 0.2814059892636684}",25,0,-43.085223500281636,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
827,False,"{'a': 0.5, 'e': 0.2809743464916301}",35,0,-56.91564038978939,"{0: 28, 1: 1, 2: 5, 3: 0, 4: 1}",0
828,False,"{'a': 0.5, 'e': 0.28054336580742845}",25,7,-18.892568264883327,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.2801130461955007}",25,0,-16.894639881074895,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.5, 'e': 0.27968338664184206}",25,16,-29.3167008043085,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.27925438613400266}",20,0,-15.878153537808089,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
832,False,"{'a': 0.5, 'e': 0.27882604366108615}",20,0,-32.64943248614419,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
833,False,"{'a': 0.5, 'e': 0.27839835821374626}",35,0,-128.93251557113652,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
834,False,"{'a': 0.5, 'e': 0.27797132878418535}",20,0,22.018267955039725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
835,False,"{'a': 0.5, 'e': 0.2775449543661514}",20,13,11.858360948692468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.2771192339549358}",20,8,-13.01163785700927,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.27669416654737133}",20,2,-61.46914184744897,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
838,False,"{'a': 0.5, 'e': 0.2762697511418291}",20,0,-46.38317193111481,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",1
839,False,"{'a': 0.5, 'e': 0.2758459867382171}",20,12,15.49557683870554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.27542287233797674}",25,0,-55.32105303684434,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
841,False,"{'a': 0.5, 'e': 0.2750004069440816}",25,0,-6.800715536378623,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
842,False,"{'a': 0.5, 'e': 0.2745785895610345}",20,7,-28.65447661177434,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
843,False,"{'a': 0.5, 'e': 0.2741574191948649}",30,4,-60.76194890818019,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 2}",1
844,False,"{'a': 0.5, 'e': 0.2737368948531273}",25,8,26.093871143641614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.2733170155448981}",30,7,-37.97886607920825,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
846,False,"{'a': 0.5, 'e': 0.27289778028077416}",25,4,6.577488994526807,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.2724791880728694}",25,0,-52.73980375471711,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
848,False,"{'a': 0.5, 'e': 0.27206123793481346}",25,2,-13.938003339543052,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.2716439288817488}",30,18,15.021382084223267,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.2712272599303284}",30,5,-68.26535208811657,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",1
851,False,"{'a': 0.5, 'e': 0.270811230098714}",25,19,-1.3628849321987477,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.2703958384065727}",20,0,-58.91268704492909,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
853,False,"{'a': 0.5, 'e': 0.269981083875076}",20,9,17.127635893388423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.2695669655268963}",25,11,22.147630580501012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.26915348238620534}",30,10,-191.37751121476091,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 5}",1
856,False,"{'a': 0.5, 'e': 0.26874063347867166}",20,0,-68.33363130015897,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
857,False,"{'a': 0.5, 'e': 0.2683284178314582}",25,12,7.086261267693878,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.2679168344732203}",30,0,-44.07527617087847,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
859,False,"{'a': 0.5, 'e': 0.2675058824341029}",30,0,-95.49494231093368,"{0: 25, 1: 2, 2: 0, 3: 0, 4: 3}",0
860,False,"{'a': 0.5, 'e': 0.26709556074573887}",35,23,-46.709655585845375,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
861,False,"{'a': 0.5, 'e': 0.2666858684412464}",20,0,5.866858669091929,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
862,False,"{'a': 0.5, 'e': 0.2662768045552267}",30,0,-39.34231255464664,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
863,False,"{'a': 0.5, 'e': 0.26586836812376174}",20,12,11.912351097071724,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.2654605581844121}",20,0,-62.66370586635224,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
865,False,"{'a': 0.5, 'e': 0.2650533737762147}",20,10,-35.03020347637516,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.5, 'e': 0.26464681393968015}",20,12,-7.475584264826889,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.26424087771679117}",30,19,-6.178758329780038,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.2638355641509998}",20,2,-63.01833265136403,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
869,False,"{'a': 0.5, 'e': 0.2634308722872253}",30,0,-75.96564229331149,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
870,False,"{'a': 0.5, 'e': 0.2630268011718519}",20,0,-73.77788397961922,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
871,False,"{'a': 0.5, 'e': 0.26262334985272656}",25,13,-31.7653627225929,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
872,False,"{'a': 0.5, 'e': 0.2622205173791569}",25,11,-78.0619500075298,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 1}",1
873,False,"{'a': 0.5, 'e': 0.2618183028019085}",20,0,-97.34754831531963,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
874,False,"{'a': 0.5, 'e': 0.2614167051732031}",20,0,-42.47221056978706,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
875,False,"{'a': 0.5, 'e': 0.2610157235467163}",20,10,-25.429685642894253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
876,False,"{'a': 0.5, 'e': 0.26061535697757504}",20,0,-42.29498653467318,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
877,False,"{'a': 0.5, 'e': 0.26021560452235587}",25,0,-72.9835069232639,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
878,False,"{'a': 0.5, 'e': 0.25981646523908203}",20,14,8.918741910664169,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.2594179381872221}",20,4,24.20274893357014,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.2590200224276869}",20,11,-30.415875917948657,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.2586227170228281}",20,16,7.198574182635738,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.2582260210364352}",25,0,-69.93596217773846,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
883,False,"{'a': 0.5, 'e': 0.25782993353373407}",25,0,-121.34470021347948,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
884,False,"{'a': 0.5, 'e': 0.2574344535813843}",25,0,-112.62411255790921,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
885,False,"{'a': 0.5, 'e': 0.2570395802474769}",25,0,-50.768487792349,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
886,False,"{'a': 0.5, 'e': 0.2566453126015328}",25,10,-30.444448402917082,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
887,False,"{'a': 0.5, 'e': 0.2562516497144996}",25,10,-28.989292646604863,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
888,False,"{'a': 0.5, 'e': 0.25585859065875033}",25,7,-27.337055808686117,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.2554661345080809}",35,0,-102.12463804931856,"{0: 26, 1: 3, 2: 3, 3: 1, 4: 2}",0
890,False,"{'a': 0.5, 'e': 0.2550742803377076}",20,0,-6.772770208188434,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
891,False,"{'a': 0.5, 'e': 0.25468302722426567}",25,8,-54.346058573799766,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
892,False,"{'a': 0.5, 'e': 0.25429237424580614}",30,16,-17.19684192428495,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.2539023204817947}",25,0,14.915981100026752,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
894,False,"{'a': 0.5, 'e': 0.25351286501310877}",20,15,9.219906340690102,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.25312400692203557}",20,16,3.9226171584044573,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.25273574529227016}",20,8,-14.98174314838555,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.2523480792089129}",25,3,-149.52474194214383,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 3}",1
898,False,"{'a': 0.5, 'e': 0.25196100775846764}",20,14,1.6531187271724903,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.25157453002883934}",20,0,0.24665262192940418,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
900,False,"{'a': 0.5, 'e': 0.251188645109332}",30,5,-61.49086972684117,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
901,False,"{'a': 0.5, 'e': 0.2508033520906467}",30,0,-85.5080358554559,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
902,False,"{'a': 0.5, 'e': 0.25041865006487896}",20,0,7.155115040260977,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
903,False,"{'a': 0.5, 'e': 0.2500345381255172}",25,17,-9.493509060373931,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.24965101536744005}",30,1,-144.28224773583088,"{0: 20, 1: 5, 2: 0, 3: 1, 4: 3}",1
905,False,"{'a': 0.5, 'e': 0.24926808088691485}",20,0,-52.90504526275608,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
906,False,"{'a': 0.5, 'e': 0.24888573378159476}",20,7,-0.13323451171923262,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.24850397315051728}",30,3,-106.85610109673657,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 2}",1
908,False,"{'a': 0.5, 'e': 0.24812279809410187}",20,16,6.7588372639482355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.24774220771414768}",30,12,-37.39028985612704,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
910,False,"{'a': 0.5, 'e': 0.2473622011138318}",30,0,-52.89958229370579,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
911,False,"{'a': 0.5, 'e': 0.24698277739770674}",25,13,-32.723300800970655,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
912,False,"{'a': 0.5, 'e': 0.24660393567169867}",20,4,15.942251364820288,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.24622567504310502}",25,0,-58.10001394596168,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
914,False,"{'a': 0.5, 'e': 0.24584799462059265}",20,8,20.612230290441634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.24547089351419563}",20,6,-12.194593489023873,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.24509437083531294}",25,0,-29.06458751813324,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
917,False,"{'a': 0.5, 'e': 0.2447184256967068}",20,0,-93.45692514299087,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
918,False,"{'a': 0.5, 'e': 0.24434305721250013}",25,14,-6.388538683523263,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.24396826449817485}",25,0,-105.24751903845618,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
920,False,"{'a': 0.5, 'e': 0.24359404667056958}",20,5,23.651717688739815,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
